d-12,d0,d12,d24,d36,d48,d60,d72,Load,T_conc,T_base,E_subg,E_base,E_conc
1.05169,1.78861,1.04988,0.784928,0.603223,0.467521,0.371457,0.299597,36000,500,700,500,350,3500
0.658207,1.35825,0.655911,0.481058,0.39089,0.326051,0.276136,0.23452,36000,500,700,500,1400,3500
0.340323,1.00062,0.33936,0.248666,0.226435,0.205836,0.183952,0.162098,36000,500,700,500,14000,3500
1.59974,1.79103,1.59882,1.46881,1.3259,1.16854,1.003,0.832383,36000,500,700,500,30,12000
1.1589,1.37265,1.15737,1.03004,0.901937,0.77174,0.644851,0.521762,36000,500,700,500,70,12000
0.697611,0.912978,0.694915,0.590355,0.499969,0.418059,0.346607,0.283452,36000,500,700,500,350,12000
0.489398,0.697193,0.487341,0.407882,0.348818,0.298287,0.255363,0.217409,36000,500,700,500,1400,12000
0.234225,0.427328,0.233418,0.195555,0.177903,0.161593,0.145897,0.13041,36000,500,700,500,14000,12000
1.48234,1.64785,1.48139,1.36587,1.23658,1.09329,0.942117,0.785438,36000,500,700,500,30,14000
1.08033,1.26416,1.07877,0.96643,0.851524,0.733627,0.616823,0.502701,36000,500,700,500,70,14000
0.660523,0.845132,0.657969,0.565379,0.48345,0.407601,0.34002,0.279254,36000,500,700,500,350,14000
0.47019,0.64857,0.468233,0.39663,0.34152,0.293328,0.25165,0.214434,36000,500,700,500,1400,14000
0.224386,0.389867,0.223599,0.189227,0.172131,0.156391,0.141307,0.126506,36000,500,700,1000,14000,14000
6.97536,11.7061,6.9756,5.09112,3.63417,2.46408,1.67403,1.21211,36000,500,700,1000,30,500
4.53099,9.58242,4.53089,2.85818,1.80574,1.09941,0.675902,0.497286,36000,500,700,1000,70,500
1.75308,6.6164,1.75218,0.761621,0.441341,0.289312,0.202534,0.179391,36000,500,700,1000,350,500
1.0377,5.74708,1.03597,0.362777,0.25728,0.215049,0.180479,0.151156,36000,500,700,1000,1400,500
0.753279,5.39662,0.752508,0.189215,0.177987,0.162485,0.145536,0.131676,36000,500,700,1000,14000,500
5.02448,7.42465,5.02496,3.93327,3.01032,2.23898,1.64742,1.20702,36000,500,700,1000,30,1000
3.35108,5.93639,3.35141,2.35027,1.62612,1.08275,0.723434,0.493974,36000,500,700,1000,70,1000
1.3579,3.85496,1.35682,0.730454,0.451342,0.290342,0.218279,0.179223,36000,500,700,1000,350,1000
0.768692,3.15685,0.766722,0.361286,0.261033,0.207336,0.171423,0.147806,36000,500,700,1000,1400,1000
0.480168,2.81357,0.47938,0.191712,0.173485,0.156323,0.13942,0.121201,36000,500,700,1000,14000,1000
2.73981,3.41242,2.74,2.37454,2.02848,1.69706,1.38648,1.09054,36000,500,700,1000,30,3500
1.88156,2.63057,1.88153,1.51973,1.21061,0.93895,0.712119,0.524245,36000,500,700,1000,70,3500
0.882012,1.62749,0.880112,0.616403,0.442581,0.318196,0.23844,0.186321,36000,500,700,1000,350,3500
0.519844,1.22662,0.518167,0.341719,0.258717,0.204795,0.168832,0.141858,36000,500,700,1000,1400,3500
0.27309,0.94077,0.272347,0.178306,0.159436,0.142713,0.126902,0.111064,36000,500,700,1000,14000,3500
1.576,1.7719,1.57513,1.44363,1.29963,1.1424,0.977678,0.808888,36000,500,700,1000,30,12000
1.09657,1.31842,1.09504,0.965664,0.837116,0.708239,0.584193,0.466826,36000,500,700,1000,70,12000
0.572932,0.797318,0.570731,0.466183,0.379824,0.305056,0.243211,0.192298,36000,500,700,1000,350,12000
0.375726,0.592187,0.374431,0.295688,0.241454,0.198511,0.165164,0.13874,36000,500,700,1000,1400,12000
0.189127,0.386481,0.188418,0.149901,0.133833,0.120088,0.107656,0.0958831,36000,500,700,1000,14000,12000
1.4606,1.63026,1.45967,1.34271,1.21272,1.06996,0.919558,0.764516,36000,500,700,1000,30,14000
1.0217,1.21262,1.02027,0.906111,0.791053,0.674413,0.560777,0.451663,36000,500,700,1000,70,14000
0.541385,0.733968,0.539338,0.446905,0.368689,0.299477,0.241038,0.191788,36000,500,700,1000,350,14000
0.360221,0.546615,0.359004,0.288272,0.237759,0.19667,0.164217,0.13803,36000,500,700,1000,1400,14000
0.181745,0.351297,0.181044,0.146171,0.130597,0.117269,0.105204,0.0938261,36000,500,700,1000,14000,14000
15.5928,21.824,15.5928,11.5952,8.45575,6.19614,5.02715,4.40918,60000,300,700,20,30,500
9.8341,16.1672,9.83409,7.15284,5.54008,4.46375,3.80447,3.29323,60000,300,700,20,70,500
4.6717,10.4632,4.6717,3.62027,3.15494,2.81552,2.4688,2.13101,60000,300,700,20,350,500
2.66097,8.04719,2.66097,2.36838,2.21683,2.02531,1.80294,1.55399,60000,300,700,20,1400,500
0.528462,0.714643,0.528462,0.483122,0.450797,0.415858,0.378643,0.339747,60000,300,700,20,14000,500
11.6897,14.8699,11.6897,9.25404,7.08815,5.4224,4.44958,3.62425,60000,300,700,20,30,1000
8.02838,11.2283,8.02838,6.25577,5.00364,4.12269,3.55912,3.01124,60000,300,700,20,70,1000
4.17425,7.11911,4.17425,3.36253,2.92894,2.61753,2.3167,1.99034,60000,300,700,20,350,1000
2.37884,4.98628,2.37884,2.14326,1.99775,1.8257,1.62928,1.41008,60000,300,700,20,1400,1000
1.02097,3.68647,1.02097,0.87121,0.831416,0.765436,0.689116,0.6057,60000,300,700,20,14000,1000
6.52474,7.46397,6.52474,5.62306,4.74994,4.01898,3.39873,2.78553,60000,300,700,20,30,3500
5.06679,5.97703,5.06679,4.3558,3.79079,3.33096,2.89639,2.44163,60000,300,700,20,70,3500
3.27925,4.12047,3.27925,2.86271,2.56294,2.31022,2.0401,1.74429,60000,300,700,20,350,3500
1.93675,2.65212,1.93675,1.76085,1.62745,1.48285,1.32462,1.15395,60000,300,700,20,1400,3500
0.786945,1.49909,0.786946,0.710767,0.669521,0.616534,0.557586,0.493986,60000,300,700,20,14000,3500
3.15047,3.295,3.15047,2.97299,2.74729,2.4804,2.17769,1.84557,60000,300,700,20,30,12000
3.15047,3.295,3.15047,2.97299,2.74729,2.4804,2.17769,1.84557,60000,300,700,20,70,12000
2.45255,2.6278,2.45254,2.29062,2.11273,1.91398,1.68986,1.44344,60000,300,700,20,350,12000
1.57653,1.78296,1.57653,1.45522,1.34038,1.21755,1.08485,0.943141,60000,300,700,20,1400,12000
0.554045,0.768328,0.554045,0.506218,0.472775,0.436085,0.39697,0.355557,60000,300,700,20,14000,12000
3.51116,3.72094,3.51116,3.27396,2.9889,2.66031,2.29861,1.9123,60000,300,700,20,30,14000
2.98759,3.10706,2.98759,2.82403,2.6124,2.36018,2.07338,1.75951,60000,300,700,20,70,14000
2.35887,2.50354,2.35887,2.21119,2.04209,1.85033,1.63413,1.39644,60000,300,700,20,350,14000
1.53069,1.70891,1.53069,1.41665,1.30552,1.1856,1.05599,0.917478,60000,300,700,20,1400,14000
0.528462,0.714643,0.528462,0.483122,0.450797,0.415858,0.378643,0.339747,60000,300,700,20,14000,14000
14.6163,22.4799,14.6163,9.14382,5.29874,2.93612,1.66432,1.36746,60000,300,700,50,30,500
8.27234,16.0262,8.27234,4.29702,2.10136,1.04974,0.746632,0.753005,60000,300,700,50,70,500
2.3772,8.75344,2.3772,0.9515,0.526033,0.372342,0.271227,0.282567,60000,300,700,50,350,500
1.02164,6.69307,1.02164,0.445855,0.344047,0.272516,0.229003,0.190472,60000,300,700,50,1400,500
0.632173,0.932108,0.632173,0.454234,0.338881,0.263693,0.214765,0.180235,60000,300,700,50,14000,500
12.1459,16.0771,12.1459,8.88481,6.27886,4.39635,3.41353,3.04986,60000,300,700,50,30,1000
8.62441,12.4511,8.62441,6.11345,4.40173,3.32467,2.71366,2.39481,60000,300,700,50,70,1000
4.03882,7.25197,4.03881,2.99683,2.46073,2.09686,1.81922,1.5561,60000,300,700,50,350,1000
2.16238,4.87404,2.16238,1.84758,1.68553,1.52002,1.34011,1.1493,60000,300,700,50,1400,1000
0.921326,3.48352,0.921327,0.80418,0.76444,0.699234,0.626831,0.54693,60000,300,700,50,14000,1000
7.15156,8.39665,7.15156,5.8324,4.57145,3.54429,2.80655,2.20822,60000,300,700,50,30,3500
5.6068,6.8249,5.6068,4.47992,3.51009,2.79785,2.32428,1.91139,60000,300,700,50,70,3500
3.26611,4.30619,3.26611,2.63941,2.21823,1.91469,1.66733,1.41028,60000,300,700,50,350,3500
1.8281,2.65313,1.8281,1.58679,1.43627,1.29376,1.14535,0.988623,60000,300,700,50,1400,3500
0.755036,1.45124,0.755036,0.686994,0.644753,0.591336,0.532174,0.468319,60000,300,700,50,14000,3500
4.03905,4.4166,4.03905,3.57793,3.10051,2.64903,2.21657,1.78564,60000,300,700,50,30,12000
3.34322,3.71517,3.34322,2.92555,2.53269,2.19651,1.87794,1.55503,60000,300,700,50,70,12000
2.4188,2.73878,2.4188,2.13959,1.89682,1.67467,1.45759,1.22999,60000,300,700,50,350,12000
1.53306,1.79956,1.53306,1.37084,1.23873,1.1128,0.983558,0.84822,60000,300,700,50,1400,12000
0.564284,0.776636,0.564284,0.515623,0.48034,0.441199,0.399508,0.35565,60000,300,700,50,14000,12000
3.77343,4.09662,3.77343,3.37292,2.95091,2.54132,2.1368,1.72893,60000,300,700,50,30,14000
3.13226,3.44923,3.13226,2.77044,2.42728,2.11982,1.81775,1.50745,60000,300,700,50,70,14000
2.4188,2.73878,2.4188,2.13959,1.89682,1.67467,1.45759,1.22999,60000,300,700,50,350,14000
1.4958,1.72645,1.4958,1.34341,1.21515,1.09155,0.964508,0.831388,60000,300,700,50,1400,14000
0.541464,0.72728,0.541464,0.494855,0.460523,0.423053,0.383242,0.341742,60000,300,700,50,14000,14000
15.4333,22.9334,15.4333,10.3097,6.78786,4.54383,3.46407,3.36328,60000,300,700,70,30,500
10.0556,17.3644,10.0556,6.40284,4.35841,3.20534,2.58272,2.30732,60000,300,700,70,70,500
4.17066,10.2762,4.17066,2.87137,2.30094,1.92645,1.65129,1.39778,60000,300,700,70,350,500
2.22194,7.65179,2.22194,1.79451,1.62302,1.44617,1.26886,1.07606,60000,300,700,70,1400,500
0.96167,6.21163,0.961669,0.775158,0.751624,0.683285,0.614142,0.5319,60000,300,700,70,14000,500
12.0202,15.9999,12.0202,8.71528,6.0607,4.14394,3.10842,2.82595,60000,300,700,70,30,1000
8.3607,12.2649,8.3607,5.78889,4.05463,2.97813,2.38713,2.11699,60000,300,700,70,70,1000
3.81256,7.08654,3.81256,2.74053,2.20323,1.83996,1.5806,1.35125,60000,300,700,70,350,1000
2.02977,4.791,2.02977,1.67944,1.5114,1.35433,1.18892,1.01599,60000,300,700,70,1400,1000
0.873718,3.45363,0.873719,0.756148,0.718851,0.656117,0.587399,0.511551,60000,300,700,70,14000,1000
7.06969,8.33607,7.06969,5.73029,4.45186,3.39746,2.63957,2.05499,60000,300,700,70,30,3500
5.41678,6.66622,5.41678,4.26395,3.26838,2.52637,2.05282,1.68364,60000,300,700,70,70,3500
3.08017,4.14953,3.08017,2.4363,2.00301,1.69709,1.46655,1.24112,60000,300,700,70,350,3500
1.71995,2.57423,1.71995,1.46203,1.30753,1.16978,1.03136,0.887688,60000,300,700,70,1400,3500
0.719154,1.42384,0.719153,0.651443,0.610656,0.559292,0.502648,0.441749,60000,300,700,70,14000,3500
3.98546,4.3726,3.98546,3.51502,3.02428,2.56085,2.12399,1.69649,60000,300,700,70,30,12000
3.22248,3.61018,3.22248,2.78788,2.36431,2.00036,1.68183,1.37572,60000,300,700,70,70,12000
2.27123,2.60783,2.27123,1.97341,1.72031,1.50118,1.29759,1.0912,60000,300,700,70,350,12000
1.44393,1.72268,1.44393,1.27473,1.14133,1.01914,0.897698,0.772628,60000,300,700,70,1400,12000
0.543224,0.757509,0.543224,0.494942,0.46035,0.422309,0.381958,0.339614,60000,300,700,70,14000,12000
3.72285,4.05352,3.72285,3.31288,2.87923,2.45839,2.05151,1.64676,60000,300,700,70,30,14000
3.0176,3.34859,3.0176,2.63835,2.26301,1.9328,1.63198,1.33789,60000,300,700,70,70,14000
2.17351,2.46251,2.17351,1.90926,1.67728,1.46924,1.27146,1.06969,60000,300,700,70,350,14000
1.40843,1.65083,1.40843,1.25024,1.121,1.00116,0.88171,0.758354,60000,300,700,70,1400,14000
0.52211,0.708988,0.52211,0.475693,0.442063,0.405576,0.366994,0.326867,60000,300,700,500,14000,14000
15.4333,22.9334,15.4333,10.3097,6.78786,4.54383,3.46407,3.36328,60000,300,700,500,30,500
10.0556,17.3644,10.0556,6.40284,4.35841,3.20534,2.58272,2.30732,60000,300,700,500,70,500
4.17066,10.2762,4.17066,2.87137,2.30094,1.92645,1.65129,1.39778,60000,300,700,500,350,500
2.22194,7.65179,2.22194,1.79451,1.62302,1.44617,1.26886,1.07606,60000,300,700,500,1400,500
0.96167,6.21163,0.961669,0.775158,0.751624,0.683285,0.614142,0.5319,60000,300,700,500,14000,500
12.0202,15.9999,12.0202,8.71528,6.0607,4.14394,3.10842,2.82595,60000,300,700,500,30,1000
8.3607,12.2649,8.3607,5.78889,4.05463,2.97813,2.38713,2.11699,60000,300,700,500,70,1000
3.81256,7.08654,3.81256,2.74053,2.20323,1.83996,1.5806,1.35125,60000,300,700,500,350,1000
2.02977,4.791,2.02977,1.67944,1.5114,1.35433,1.18892,1.01599,60000,300,700,500,1400,1000
0.873718,3.45363,0.873719,0.756148,0.718851,0.656117,0.587399,0.511551,60000,300,700,500,14000,1000
7.06969,8.33607,7.06969,5.73029,4.45186,3.39746,2.63957,2.05499,60000,300,700,500,30,3500
5.41678,6.66622,5.41678,4.26395,3.26838,2.52637,2.05282,1.68364,60000,300,700,500,70,3500
3.08017,4.14953,3.08017,2.4363,2.00301,1.69709,1.46655,1.24112,60000,300,700,500,350,3500
1.71995,2.57423,1.71995,1.46203,1.30753,1.16978,1.03136,0.887688,60000,300,700,500,1400,3500
0.719154,1.42384,0.719153,0.651443,0.610656,0.559292,0.502648,0.441749,60000,300,700,500,14000,3500
3.98546,4.3726,3.98546,3.51502,3.02428,2.56085,2.12399,1.69649,60000,300,700,500,30,12000
3.22248,3.61018,3.22248,2.78788,2.36431,2.00036,1.68183,1.37572,60000,300,700,500,70,12000
2.27123,2.60783,2.27123,1.97341,1.72031,1.50118,1.29759,1.0912,60000,300,700,500,350,12000
1.44393,1.72268,1.44393,1.27473,1.14133,1.01914,0.897698,0.772628,60000,300,700,500,1400,12000
0.543224,0.757509,0.543224,0.494942,0.46035,0.422309,0.381958,0.339614,60000,300,700,500,14000,12000
3.72285,4.05352,3.72285,3.31288,2.87923,2.45839,2.05151,1.64676,60000,300,700,500,30,14000
3.0176,3.34859,3.0176,2.63835,2.26301,1.9328,1.63198,1.33789,60000,300,700,500,70,14000
2.17351,2.46251,2.17351,1.90926,1.67728,1.46924,1.27146,1.06969,60000,300,700,500,350,14000
1.40843,1.65083,1.40843,1.25024,1.121,1.00116,0.88171,0.758354,60000,300,700,500,1400,14000
0.348676,0.556262,0.348676,0.302028,0.274532,0.247587,0.221126,0.194982,60000,300,700,1000,14000,14000
14.6163,22.4799,14.6163,9.14382,5.29874,2.93612,1.66432,1.36746,60000,300,700,1000,30,500
8.27234,16.0262,8.27234,4.29702,2.10136,1.04974,0.746632,0.753005,60000,300,700,1000,70,500
2.3772,8.75344,2.3772,0.9515,0.526033,0.372342,0.271227,0.282567,60000,300,700,1000,350,500
1.02164,6.69307,1.02164,0.445855,0.344047,0.272516,0.229003,0.190472,60000,300,700,1000,1400,500
0.632173,0.932108,0.632173,0.454234,0.338881,0.263693,0.214765,0.180235,60000,300,700,1000,14000,500
11.3222,15.5331,11.3222,7.79607,4.97576,2.94477,1.76317,1.50015,60000,300,700,1000,30,1000
6.74529,10.9759,6.74529,3.99448,2.19155,1.13749,0.691951,0.629534,60000,300,700,1000,70,1000
2.13444,5.62451,2.13445,0.987146,0.544626,0.337024,0.286468,0.253598,60000,300,700,1000,350,1000
0.917791,3.89772,0.917791,0.464394,0.342473,0.269596,0.223142,0.191473,60000,300,700,1000,1400,1000
0.408574,3.11402,0.408573,0.25494,0.244049,0.214675,0.188392,0.160064,60000,300,700,1000,14000,1000
6.60989,7.97742,6.60989,5.18627,3.8461,2.72722,1.9171,1.3658,60000,300,700,1000,30,3500
4.2539,5.64441,4.2539,3.02949,2.01716,1.27621,0.796178,0.528176,60000,300,700,1000,70,3500
1.64133,2.83175,1.64133,0.974279,0.584441,0.375171,0.274803,0.238554,60000,300,700,1000,350,3500
0.784702,1.76968,0.784701,0.47503,0.339777,0.265557,0.220314,0.187298,60000,300,700,1000,1400,3500
0.327796,1.12429,0.327796,0.251479,0.228048,0.201521,0.176788,0.153071,60000,300,700,1000,14000,3500
3.69924,4.127,3.69924,3.18975,2.66085,2.16626,1.72425,1.3251,60000,300,700,1000,30,12000
2.48548,2.93181,2.48548,2.01451,1.56193,1.17069,0.85682,0.613901,60000,300,700,1000,70,12000
1.16024,1.56055,1.16025,0.837872,0.586166,0.410222,0.302083,0.235483,60000,300,700,1000,350,12000
0.650624,0.992921,0.650624,0.45893,0.339636,0.263764,0.215039,0.180731,60000,300,700,1000,1400,12000
0.274205,0.520911,0.274205,0.225653,0.201174,0.178844,0.158263,0.1387,60000,300,700,1000,14000,12000
3.45028,3.81948,3.45028,3.00514,2.5357,2.08874,1.67933,1.30202,60000,300,700,1000,30,14000
2.32301,2.70895,2.32301,1.90824,1.50275,1.14599,0.852716,0.619364,60000,300,700,1000,70,14000
1.10586,1.45501,1.10586,0.814377,0.580682,0.412689,0.304867,0.23558,60000,300,700,1000,350,14000
0.632173,0.932108,0.632173,0.454234,0.338881,0.263693,0.214765,0.180235,60000,300,700,1000,1400,14000
0.268038,0.482044,0.268038,0.221551,0.197317,0.175558,0.155492,0.136511,60000,300,700,1000,14000,14000
11.7376,17.5883,11.7374,8.84893,6.70257,5.19692,4.34168,3.72831,60000,350,700,20,30,500
8.76015,14.7415,8.76009,6.53046,5.14293,4.20488,3.58959,3.06752,60000,350,700,20,70,500
4.38359,10.1986,4.38497,3.3909,2.978,2.64698,2.32868,1.98903,60000,350,700,20,350,500
2.5501,8.11477,2.55131,2.22941,2.08649,1.90397,1.69612,1.46433,60000,350,700,20,1400,500
1.21775,6.8794,1.21732,0.878475,0.852102,0.782739,0.704461,0.618876,60000,350,700,20,14000,500
8.82725,11.7447,8.82749,7.08049,5.60314,4.53348,3.8328,3.13901,60000,350,700,20,30,1000
6.98278,9.93716,6.98315,5.57386,4.56001,3.82607,3.30111,2.75804,60000,350,700,20,70,1000
3.82662,6.72633,3.82759,3.12931,2.74775,2.45805,2.16949,1.85411,60000,350,700,20,350,1000
2.24282,4.92192,2.24082,1.99948,1.86113,1.69915,1.5165,1.31217,60000,350,700,20,1400,1000
1.0081,3.78076,1.00783,0.8287,0.792647,0.729359,0.657165,0.577183,60000,350,700,20,14000,1000
4.96752,5.78104,4.9682,4.34591,3.79686,3.36134,2.91174,2.4219,60000,350,700,20,30,3500
4.27318,5.07129,4.27416,3.77379,3.37966,3.01192,2.62759,2.2109,60000,350,700,20,70,3500
2.92585,3.68459,2.92573,2.6087,2.35883,2.12758,1.87649,1.60377,60000,350,700,20,350,3500
1.78854,2.49198,1.7851,1.62345,1.49797,1.36225,1.21512,1.05765,60000,350,700,20,1400,3500
0.740725,1.48145,0.740474,0.65761,0.618691,0.570879,0.516745,0.457845,60000,350,700,20,14000,3500
2.9282,3.11561,2.92634,2.74673,2.52385,2.26206,1.97096,1.66159,60000,350,700,20,30,12000
2.70952,2.82794,2.70392,2.55642,2.36623,2.13795,1.87962,1.59831,60000,350,700,20,70,12000
2.16175,2.30837,2.15608,2.02337,1.87095,1.69468,1.49666,1.28259,60000,350,700,20,350,12000
1.42817,1.6107,1.41996,1.31484,1.21261,1.0993,0.982114,0.85238,60000,350,700,20,1400,12000
0.504777,0.724413,0.504255,0.457459,0.426797,0.393779,0.358852,0.322179,60000,350,700,20,14000,12000
2.74345,2.90097,2.7416,2.57631,2.36853,2.12389,1.8519,1.56322,60000,350,700,20,30,14000
2.54998,2.65713,2.54482,2.40783,2.23008,2.01666,1.77539,1.51246,60000,350,700,20,70,14000
2.06754,2.19319,2.06204,1.93946,1.79464,1.62618,1.43725,1.2325,60000,350,700,20,350,14000
1.37191,1.53466,1.36867,1.27106,1.1717,1.06281,0.945903,0.822631,60000,350,700,20,1400,14000
0.4804,0.670161,0.479863,0.435779,0.406188,0.374774,0.341677,0.307284,60000,350,700,20,14000,14000
11.4791,17.4879,11.4789,8.43068,6.10572,4.38225,3.43201,3.05929,60000,350,700,50,30,500
8.22107,14.445,8.22104,5.79466,4.26661,3.24048,2.68182,2.32413,60000,350,700,50,70,500
3.96026,9.93368,3.96112,2.83024,2.3406,2.01455,1.74203,1.46019,60000,350,700,50,350,500
2.2691,7.95217,2.26868,1.78746,1.6367,1.47617,1.29909,1.11192,60000,350,700,50,1400,500
1.13434,6.81996,1.13372,0.767232,0.745292,0.682636,0.612649,0.535992,60000,350,700,50,14000,500
2.65927,3.93954,2.6594,1.97761,1.44981,1.07088,0.854583,0.716443,60000,350,700,50,30,1000
3.43546,6.45491,3.43641,2.63519,2.20426,1.89698,1.65386,1.40084,60000,350,700,50,70,1000
0.498993,1.02112,0.498233,0.423197,0.385158,0.346172,0.305674,0.263839,60000,350,700,50,350,1000
1.95929,4.77692,1.95846,1.63528,1.49433,1.35026,1.19135,1.02345,60000,350,700,50,1400,1000
0.918991,3.72257,0.918508,0.732152,0.699157,0.641647,0.575858,0.503979,60000,350,700,50,14000,1000
4.81121,5.68005,4.81196,4.14171,3.49939,2.93631,2.44076,1.95657,60000,350,700,50,30,3500
3.928,4.82317,3.92899,3.32296,2.78626,2.35975,1.99965,1.6434,60000,350,700,50,70,3500
2.58297,3.42918,2.58313,2.19893,1.91363,1.67908,1.45947,1.23015,60000,350,700,50,350,3500
1.57186,2.35082,1.56985,1.37482,1.24771,1.12373,0.994501,0.859144,60000,350,700,50,1400,3500
0.678324,1.43217,0.677807,0.595208,0.558387,0.513677,0.463377,0.409092,60000,350,700,50,14000,3500
2.75086,2.99548,2.75018,2.52541,2.27496,2.00318,1.71434,1.41146,60000,350,700,50,30,12000
2.25896,2.51203,2.25777,2.0464,1.82946,1.60744,1.37824,1.14253,60000,350,700,50,70,12000
1.7228,1.95363,1.71967,1.56153,1.40711,1.2495,1.08708,0.919562,60000,350,700,50,350,12000
1.48462,2.28921,1.483,1.27603,1.14569,1.02505,0.903869,0.778055,60000,350,700,50,1400,12000
0.457777,0.68134,0.457015,0.410637,0.381432,0.350509,0.318118,0.284317,60000,350,700,50,14000,12000
